"Time (s) Run #1","Current (A) Run #1","Voltage (V) Run #1","ElectronCurrent (10^-10 A) Run #1"
207.650,-2.670E-11,54.9,-0.27
207.700,-2.677E-11,55.0,-0.27
207.750,-2.687E-11,55.0,-0.27
207.800,-2.694E-11,55.1,-0.27
207.850,-2.701E-11,55.1,-0.27
207.900,-2.708E-11,55.2,-0.27
207.950,-2.712E-11,55.2,-0.27
208.000,-2.716E-11,55.2,-0.27
208.050,-2.720E-11,55.3,-0.27
208.100,-2.723E-11,55.3,-0.27
208.150,-2.724E-11,55.3,-0.27
208.200,-2.727E-11,55.3,-0.27
208.250,-2.729E-11,55.3,-0.27
208.300,-2.731E-11,55.3,-0.27
208.350,-2.732E-11,55.3,-0.27
208.400,-2.733E-11,55.3,-0.27
208.450,-2.735E-11,55.3,-0.27
208.500,-2.737E-11,55.3,-0.27
208.550,-2.738E-11,55.3,-0.27
208.600,-2.739E-11,55.3,-0.27
208.650,-2.740E-11,55.3,-0.27
208.700,-2.741E-11,55.3,-0.27
208.750,-2.744E-11,55.3,-0.27
208.800,-2.746E-11,55.3,-0.27
208.850,-2.747E-11,55.3,-0.27
208.900,-2.748E-11,55.3,-0.27
208.950,-2.749E-11,55.3,-0.27
209.000,-2.750E-11,55.3,-0.27
209.050,-2.753E-11,55.3,-0.28
209.100,-2.754E-11,55.3,-0.28
209.150,-2.754E-11,55.3,-0.28
209.200,-2.757E-11,55.4,-0.28
209.250,-2.757E-11,55.4,-0.28
209.300,-2.758E-11,55.4,-0.28
209.350,-2.760E-11,55.4,-0.28
209.400,-2.760E-11,55.5,-0.28
209.450,-2.761E-11,55.5,-0.28
209.500,-2.761E-11,55.6,-0.28
209.550,-2.760E-11,55.6,-0.28
209.600,-2.759E-11,55.7,-0.28
209.650,-2.756E-11,55.7,-0.28
209.700,-2.753E-11,55.8,-0.28
209.750,-2.750E-11,55.8,-0.28
209.800,-2.745E-11,55.9,-0.27
209.850,-2.739E-11,55.9,-0.27
209.900,-2.734E-11,56.0,-0.27
209.950,-2.726E-11,56.0,-0.27
210.000,-2.720E-11,56.1,-0.27
210.050,-2.712E-11,56.1,-0.27
210.100,-2.703E-11,56.1,-0.27
210.150,-2.695E-11,56.1,-0.27
210.200,-2.689E-11,56.1,-0.27
210.250,-2.682E-11,56.1,-0.27
210.300,-2.677E-11,56.2,-0.27
210.350,-2.674E-11,56.2,-0.27
210.400,-2.669E-11,56.2,-0.27
210.450,-2.666E-11,56.2,-0.27
210.500,-2.663E-11,56.2,-0.27
210.550,-2.660E-11,56.2,-0.27
210.600,-2.659E-11,56.2,-0.27
210.650,-2.655E-11,56.2,-0.27
210.700,-2.653E-11,56.3,-0.27
210.750,-2.649E-11,56.3,-0.26
210.800,-2.649E-11,56.3,-0.26
210.850,-2.646E-11,56.3,-0.26
210.900,-2.643E-11,56.4,-0.26
210.950,-2.639E-11,56.4,-0.26
211.000,-2.634E-11,56.5,-0.26
211.050,-2.628E-11,56.5,-0.26
211.100,-2.620E-11,56.5,-0.26
211.150,-2.612E-11,56.6,-0.26
211.200,-2.603E-11,56.6,-0.26
211.250,-2.594E-11,56.6,-0.26
211.300,-2.585E-11,56.6,-0.26
211.350,-2.576E-11,56.6,-0.26
211.400,-2.568E-11,56.6,-0.26
211.450,-2.562E-11,56.7,-0.26
211.500,-2.554E-11,56.7,-0.26
211.550,-2.547E-11,56.7,-0.25
211.600,-2.540E-11,56.7,-0.25
211.650,-2.534E-11,56.8,-0.25
211.700,-2.527E-11,56.8,-0.25
211.750,-2.521E-11,56.8,-0.25
211.800,-2.515E-11,56.8,-0.25
211.850,-2.509E-11,56.8,-0.25
211.900,-2.503E-11,56.8,-0.25
211.950,-2.497E-11,56.8,-0.25
212.000,-2.492E-11,56.8,-0.25
212.050,-2.489E-11,56.8,-0.25
212.100,-2.485E-11,56.9,-0.25
212.150,-2.481E-11,56.9,-0.25
212.200,-2.477E-11,56.9,-0.25
212.250,-2.473E-11,57.0,-0.25
212.300,-2.466E-11,57.0,-0.25
212.350,-2.458E-11,57.1,-0.25
212.400,-2.448E-11,57.1,-0.24
212.450,-2.435E-11,57.2,-0.24
212.500,-2.422E-11,57.2,-0.24
212.550,-2.408E-11,57.2,-0.24
212.600,-2.395E-11,57.3,-0.24
212.650,-2.379E-11,57.3,-0.24
212.700,-2.362E-11,57.3,-0.24
212.750,-2.349E-11,57.4,-0.23
212.800,-2.333E-11,57.4,-0.23
212.850,-2.320E-11,57.4,-0.23
212.900,-2.306E-11,57.5,-0.23
212.950,-2.292E-11,57.5,-0.23
213.000,-2.276E-11,57.5,-0.23
213.050,-2.263E-11,57.6,-0.23
213.100,-2.247E-11,57.6,-0.22
213.150,-2.230E-11,57.7,-0.22
213.200,-2.213E-11,57.7,-0.22
213.250,-2.194E-11,57.8,-0.22
213.300,-2.174E-11,57.8,-0.22
213.350,-2.154E-11,57.8,-0.22
213.400,-2.136E-11,57.8,-0.21
213.450,-2.116E-11,57.8,-0.21
213.500,-2.098E-11,57.8,-0.21
213.550,-2.082E-11,57.9,-0.21
213.600,-2.070E-11,57.9,-0.21
213.650,-2.059E-11,57.9,-0.21
213.700,-2.050E-11,57.9,-0.20
213.750,-2.042E-11,57.9,-0.20
213.800,-2.035E-11,57.9,-0.20
213.850,-2.031E-11,57.9,-0.20
213.900,-2.027E-11,57.9,-0.20
213.950,-2.024E-11,57.9,-0.20
214.000,-2.022E-11,57.9,-0.20
214.050,-2.019E-11,57.9,-0.20
214.100,-2.018E-11,57.9,-0.20
214.150,-2.017E-11,57.9,-0.20
214.200,-2.016E-11,57.9,-0.20
214.250,-2.015E-11,57.9,-0.20
214.300,-2.016E-11,57.9,-0.20
214.350,-2.015E-11,57.9,-0.20
214.400,-2.014E-11,57.9,-0.20
214.450,-2.015E-11,57.9,-0.20
214.500,-2.015E-11,57.9,-0.20
214.550,-2.015E-11,57.9,-0.20
214.600,-2.016E-11,57.9,-0.20
214.650,-2.018E-11,57.9,-0.20
214.700,-2.017E-11,57.9,-0.20
214.750,-2.015E-11,58.0,-0.20
214.800,-2.011E-11,58.1,-0.20
214.850,-2.003E-11,58.1,-0.20
214.900,-1.992E-11,58.2,-0.20
214.950,-1.978E-11,58.3,-0.20
215.000,-1.958E-11,58.3,-0.20
215.050,-1.936E-11,58.4,-0.19
215.100,-1.911E-11,58.5,-0.19
215.150,-1.885E-11,58.5,-0.19
215.200,-1.856E-11,58.6,-0.19
215.250,-1.825E-11,58.6,-0.18
215.300,-1.792E-11,58.7,-0.18
215.350,-1.759E-11,58.7,-0.18
215.400,-1.728E-11,58.8,-0.17
215.450,-1.696E-11,58.8,-0.17
215.500,-1.668E-11,58.9,-0.17
215.550,-1.640E-11,58.9,-0.16
215.600,-1.611E-11,59.0,-0.16
215.650,-1.582E-11,59.1,-0.16
215.700,-1.552E-11,59.1,-0.16
215.750,-1.523E-11,59.2,-0.15
215.800,-1.492E-11,59.3,-0.15
215.850,-1.462E-11,59.3,-0.15
215.900,-1.430E-11,59.4,-0.14
215.950,-1.396E-11,59.5,-0.14
216.000,-1.363E-11,59.5,-0.14
216.050,-1.331E-11,59.6,-0.13
216.100,-1.298E-11,59.6,-0.13
216.150,-1.267E-11,59.6,-0.13
216.200,-1.237E-11,59.6,-0.12
216.250,-1.207E-11,59.7,-0.12
216.300,-1.181E-11,59.7,-0.12
216.350,-1.159E-11,59.7,-0.12
216.400,-1.139E-11,59.7,-0.11
216.450,-1.122E-11,59.7,-0.11
216.500,-1.108E-11,59.7,-0.11
216.550,-1.096E-11,59.7,-0.11
216.600,-1.084E-11,59.8,-0.11
216.650,-1.074E-11,59.8,-0.11
216.700,-1.063E-11,59.8,-0.11
216.750,-1.051E-11,59.9,-0.11
216.800,-1.040E-11,59.9,-0.10
216.850,-1.027E-11,59.9,-0.10
216.900,-1.014E-11,59.9,-0.10
216.950,-1.001E-11,60.0,-0.10
217.000,-9.864E-12,60.0,-0.10
217.050,-9.731E-12,60.0,-0.10
217.100,-9.611E-12,60.0,-0.10
217.150,-9.488E-12,60.0,-0.09
217.200,-9.381E-12,60.1,-0.09
217.250,-9.290E-12,60.1,-0.09
217.300,-9.191E-12,60.1,-0.09
217.350,-9.109E-12,60.1,-0.09
217.400,-9.012E-12,60.1,-0.09
217.450,-8.944E-12,60.1,-0.09
217.500,-8.873E-12,60.2,-0.09
217.550,-8.802E-12,60.2,-0.09
217.600,-8.703E-12,60.2,-0.09
217.650,-8.626E-12,60.3,-0.09
217.700,-8.543E-12,60.3,-0.09
217.750,-8.436E-12,60.3,-0.08
217.800,-8.318E-12,60.3,-0.08
217.850,-8.227E-12,60.3,-0.08
217.900,-8.111E-12,60.4,-0.08
217.950,-8.021E-12,60.4,-0.08
218.000,-7.925E-12,60.4,-0.08
218.050,-7.841E-12,60.4,-0.08
218.100,-7.758E-12,60.4,-0.08
218.150,-7.688E-12,60.4,-0.08
218.200,-7.645E-12,60.4,-0.08
218.250,-7.581E-12,60.4,-0.08
218.300,-7.526E-12,60.4,-0.08
218.350,-7.488E-12,60.4,-0.07
218.400,-7.447E-12,60.5,-0.07
218.450,-7.410E-12,60.5,-0.07
218.500,-7.377E-12,60.5,-0.07
218.550,-7.344E-12,60.5,-0.07
218.600,-7.320E-12,60.5,-0.07
218.650,-7.299E-12,60.5,-0.07
218.700,-7.281E-12,60.5,-0.07
218.750,-7.252E-12,60.5,-0.07
218.800,-7.253E-12,60.5,-0.07
218.850,-7.239E-12,60.5,-0.07
218.900,-7.235E-12,60.5,-0.07
218.950,-7.240E-12,60.5,-0.07
219.000,-7.229E-12,60.5,-0.07
219.050,-7.223E-12,60.5,-0.07
219.100,-7.227E-12,60.5,-0.07
219.150,-7.219E-12,60.5,-0.07
219.200,-7.221E-12,60.5,-0.07
219.250,-7.215E-12,60.5,-0.07
219.300,-7.215E-12,60.5,-0.07
219.350,-7.211E-12,60.5,-0.07
219.400,-7.215E-12,60.5,-0.07
219.450,-7.214E-12,60.5,-0.07
219.500,-7.216E-12,60.5,-0.07
219.550,-7.206E-12,60.5,-0.07
219.600,-7.205E-12,60.5,-0.07
219.650,-7.185E-12,60.6,-0.07
219.700,-7.171E-12,60.6,-0.07
219.750,-7.142E-12,60.6,-0.07
219.800,-7.111E-12,60.6,-0.07
219.850,-7.078E-12,60.6,-0.07
219.900,-7.057E-12,60.6,-0.07
219.950,-7.011E-12,60.7,-0.07
220.000,-6.993E-12,60.7,-0.07
220.050,-6.957E-12,60.7,-0.07
220.100,-6.921E-12,60.7,-0.07
220.150,-6.888E-12,60.8,-0.07
220.200,-6.846E-12,60.8,-0.07
220.250,-6.796E-12,60.8,-0.07
220.300,-6.761E-12,60.8,-0.07
220.350,-6.711E-12,60.9,-0.07
220.400,-6.674E-12,60.9,-0.07
220.450,-6.634E-12,60.9,-0.07
220.500,-6.591E-12,60.9,-0.07
220.550,-6.547E-12,60.9,-0.07
220.600,-6.515E-12,61.0,-0.07
220.650,-6.487E-12,61.0,-0.06
220.700,-6.475E-12,61.0,-0.06
220.750,-6.434E-12,61.0,-0.06
220.800,-6.413E-12,61.0,-0.06
220.850,-6.393E-12,61.0,-0.06
220.900,-6.387E-12,61.0,-0.06
220.950,-6.365E-12,61.1,-0.06
221.000,-6.359E-12,61.1,-0.06
221.050,-6.327E-12,61.1,-0.06
221.100,-6.321E-12,61.1,-0.06
221.150,-6.310E-12,61.2,-0.06
221.200,-6.300E-12,61.2,-0.06
221.250,-6.309E-12,61.2,-0.06
221.300,-6.313E-12,61.2,-0.06
221.350,-6.311E-12,61.3,-0.06
221.400,-6.329E-12,61.3,-0.06
221.450,-6.332E-12,61.3,-0.06
221.500,-6.335E-12,61.3,-0.06
221.550,-6.351E-12,61.3,-0.06
221.600,-6.364E-12,61.4,-0.06
221.650,-6.397E-12,61.4,-0.06
221.700,-6.409E-12,61.4,-0.06
221.750,-6.433E-12,61.4,-0.06
221.800,-6.464E-12,61.5,-0.06
221.850,-6.486E-12,61.5,-0.06
221.900,-6.533E-12,61.5,-0.07
221.950,-6.563E-12,61.5,-0.07
222.000,-6.598E-12,61.6,-0.07
222.050,-6.637E-12,61.6,-0.07
222.100,-6.683E-12,61.6,-0.07
222.150,-6.733E-12,61.7,-0.07
222.200,-6.798E-12,61.7,-0.07
222.250,-6.864E-12,61.7,-0.07
222.300,-6.942E-12,61.7,-0.07
222.350,-7.007E-12,61.7,-0.07
222.400,-7.082E-12,61.8,-0.07
222.450,-7.149E-12,61.8,-0.07
222.500,-7.229E-12,61.8,-0.07
222.550,-7.296E-12,61.8,-0.07
222.600,-7.370E-12,61.8,-0.07
222.650,-7.441E-12,61.8,-0.07
222.700,-7.521E-12,61.8,-0.08
222.750,-7.566E-12,61.8,-0.08
222.800,-7.616E-12,61.8,-0.08
222.850,-7.670E-12,61.8,-0.08
222.900,-7.708E-12,61.8,-0.08
222.950,-7.745E-12,61.8,-0.08
223.000,-7.764E-12,61.8,-0.08
223.050,-7.800E-12,61.8,-0.08
223.100,-7.815E-12,61.8,-0.08
223.150,-7.842E-12,61.8,-0.08
223.200,-7.862E-12,61.8,-0.08
223.250,-7.880E-12,61.8,-0.08
223.300,-7.894E-12,61.8,-0.08
223.350,-7.913E-12,61.8,-0.08
223.400,-7.917E-12,61.8,-0.08
223.450,-7.945E-12,61.9,-0.08
223.500,-7.948E-12,61.9,-0.08
223.550,-7.983E-12,61.9,-0.08
223.600,-8.017E-12,61.9,-0.08
223.650,-8.064E-12,62.0,-0.08
223.700,-8.143E-12,62.0,-0.08
223.750,-8.236E-12,62.1,-0.08
223.800,-8.358E-12,62.1,-0.08
223.850,-8.500E-12,62.1,-0.09
223.900,-8.660E-12,62.2,-0.09
223.950,-8.825E-12,62.2,-0.09
224.000,-8.999E-12,62.2,-0.09
224.050,-9.188E-12,62.3,-0.09
224.100,-9.372E-12,62.3,-0.09
224.150,-9.559E-12,62.3,-0.10
224.200,-9.755E-12,62.4,-0.10
224.250,-9.962E-12,62.4,-0.10
224.300,-1.017E-11,62.4,-0.10
224.350,-1.040E-11,62.5,-0.10
224.400,-1.058E-11,62.5,-0.11
224.450,-1.078E-11,62.5,-0.11
224.500,-1.098E-11,62.5,-0.11
224.550,-1.117E-11,62.6,-0.11
224.600,-1.138E-11,62.6,-0.11
224.650,-1.160E-11,62.7,-0.12
224.700,-1.184E-11,62.7,-0.12
224.750,-1.208E-11,62.7,-0.12
224.800,-1.236E-11,62.8,-0.12
224.850,-1.262E-11,62.8,-0.13
224.900,-1.287E-11,62.8,-0.13
224.950,-1.314E-11,62.9,-0.13
225.000,-1.343E-11,62.9,-0.13
225.050,-1.369E-11,63.0,-0.14
225.100,-1.402E-11,63.0,-0.14
225.150,-1.434E-11,63.1,-0.14
225.200,-1.470E-11,63.1,-0.15
225.250,-1.509E-11,63.2,-0.15
225.300,-1.549E-11,63.2,-0.15
225.350,-1.593E-11,63.3,-0.16
225.400,-1.638E-11,63.3,-0.16
225.450,-1.681E-11,63.3,-0.17
225.500,-1.722E-11,63.3,-0.17
225.550,-1.762E-11,63.4,-0.18
225.600,-1.799E-11,63.4,-0.18
225.650,-1.836E-11,63.4,-0.18
225.700,-1.867E-11,63.4,-0.19
225.750,-1.896E-11,63.4,-0.19
225.800,-1.925E-11,63.5,-0.19
225.850,-1.950E-11,63.5,-0.19
225.900,-1.973E-11,63.5,-0.20
225.950,-1.995E-11,63.5,-0.20
226.000,-2.015E-11,63.5,-0.20
226.050,-2.033E-11,63.5,-0.20
226.100,-2.049E-11,63.5,-0.20
226.150,-2.061E-11,63.5,-0.21
226.200,-2.071E-11,63.5,-0.21
226.250,-2.080E-11,63.5,-0.21
226.300,-2.089E-11,63.5,-0.21
226.350,-2.096E-11,63.5,-0.21
226.400,-2.102E-11,63.5,-0.21
226.450,-2.108E-11,63.5,-0.21
226.500,-2.114E-11,63.5,-0.21
226.550,-2.118E-11,63.5,-0.21
226.600,-2.121E-11,63.5,-0.21
226.650,-2.125E-11,63.5,-0.21
226.700,-2.127E-11,63.5,-0.21
226.750,-2.131E-11,63.5,-0.21
226.800,-2.132E-11,63.5,-0.21
226.850,-2.134E-11,63.5,-0.21
226.900,-2.137E-11,63.5,-0.21
226.950,-2.137E-11,63.5,-0.21
227.000,-2.140E-11,63.5,-0.21
227.050,-2.142E-11,63.5,-0.21
227.100,-2.143E-11,63.5,-0.21
227.150,-2.145E-11,63.5,-0.21
227.200,-2.147E-11,63.6,-0.21
227.250,-2.154E-11,63.6,-0.22
227.300,-2.165E-11,63.7,-0.22
227.350,-2.184E-11,63.8,-0.22
227.400,-2.211E-11,63.8,-0.22
227.450,-2.242E-11,63.8,-0.22
227.500,-2.276E-11,63.9,-0.23
227.550,-2.313E-11,63.9,-0.23
227.600,-2.352E-11,64.0,-0.24
227.650,-2.392E-11,64.0,-0.24
227.700,-2.434E-11,64.0,-0.24
227.750,-2.473E-11,64.1,-0.25
227.800,-2.510E-11,64.1,-0.25
227.850,-2.547E-11,64.1,-0.25
227.900,-2.584E-11,64.2,-0.26
227.950,-2.620E-11,64.2,-0.26
228.000,-2.655E-11,64.3,-0.27
228.050,-2.691E-11,64.3,-0.27
228.100,-2.726E-11,64.3,-0.27
228.150,-2.761E-11,64.4,-0.28
228.200,-2.801E-11,64.4,-0.28
228.250,-2.839E-11,64.5,-0.28
228.300,-2.876E-11,64.5,-0.29
228.350,-2.913E-11,64.5,-0.29
228.400,-2.953E-11,64.6,-0.30
228.450,-2.992E-11,64.6,-0.30
228.500,-3.032E-11,64.7,-0.30
228.550,-3.072E-11,64.8,-0.31
228.600,-3.114E-11,64.8,-0.31
228.650,-3.158E-11,64.9,-0.32
228.700,-3.204E-11,64.9,-0.32
228.750,-3.249E-11,65.0,-0.32
228.800,-3.295E-11,65.1,-0.33
228.850,-3.343E-11,65.1,-0.33
228.900,-3.393E-11,65.2,-0.34
228.950,-3.440E-11,65.2,-0.34
229.000,-3.487E-11,65.3,-0.35
229.050,-3.531E-11,65.3,-0.35
229.100,-3.573E-11,65.3,-0.36
229.150,-3.611E-11,65.3,-0.36
229.200,-3.645E-11,65.4,-0.36
229.250,-3.677E-11,65.4,-0.37
229.300,-3.706E-11,65.5,-0.37
229.350,-3.734E-11,65.5,-0.37
229.400,-3.762E-11,65.6,-0.38
229.450,-3.789E-11,65.6,-0.38
229.500,-3.818E-11,65.7,-0.38
229.550,-3.846E-11,65.8,-0.38
229.600,-3.875E-11,65.8,-0.39
229.650,-3.906E-11,65.9,-0.39
229.700,-3.937E-11,66.0,-0.39
229.750,-3.970E-11,66.0,-0.40
229.800,-3.999E-11,66.1,-0.40
229.850,-4.028E-11,66.1,-0.40
229.900,-4.057E-11,66.1,-0.41
229.950,-4.081E-11,66.1,-0.41
230.000,-4.104E-11,66.1,-0.41
230.050,-4.126E-11,66.1,-0.41
230.100,-4.143E-11,66.1,-0.41
230.150,-4.161E-11,66.1,-0.42
230.200,-4.172E-11,66.1,-0.42
230.250,-4.185E-11,66.2,-0.42
230.300,-4.195E-11,66.2,-0.42
230.350,-4.202E-11,66.2,-0.42
230.400,-4.210E-11,66.2,-0.42
230.450,-4.215E-11,66.2,-0.42
230.500,-4.222E-11,66.2,-0.42
230.550,-4.226E-11,66.2,-0.42
230.600,-4.230E-11,66.2,-0.42
230.650,-4.234E-11,66.2,-0.42
230.700,-4.237E-11,66.2,-0.42
230.750,-4.242E-11,66.2,-0.42
230.800,-4.244E-11,66.2,-0.42
230.850,-4.248E-11,66.2,-0.42
230.900,-4.251E-11,66.2,-0.43
230.950,-4.252E-11,66.2,-0.43
231.000,-4.253E-11,66.2,-0.43
231.050,-4.256E-11,66.2,-0.43
231.100,-4.259E-11,66.3,-0.43
231.150,-4.265E-11,66.3,-0.43
231.200,-4.269E-11,66.4,-0.43
231.250,-4.277E-11,66.4,-0.43
231.300,-4.284E-11,66.5,-0.43
231.350,-4.293E-11,66.5,-0.43
231.400,-4.302E-11,66.5,-0.43
231.450,-4.312E-11,66.6,-0.43
231.500,-4.321E-11,66.6,-0.43
231.550,-4.331E-11,66.7,-0.43
231.600,-4.340E-11,66.7,-0.43
231.650,-4.350E-11,66.7,-0.43
231.700,-4.357E-11,66.8,-0.44
231.750,-4.366E-11,66.8,-0.44
231.800,-4.372E-11,66.9,-0.44
231.850,-4.378E-11,66.9,-0.44
231.900,-4.383E-11,66.9,-0.44
231.950,-4.389E-11,67.0,-0.44
232.000,-4.392E-11,67.0,-0.44
232.050,-4.396E-11,67.1,-0.44
232.100,-4.398E-11,67.1,-0.44
232.150,-4.401E-11,67.1,-0.44
232.200,-4.403E-11,67.1,-0.44
232.250,-4.405E-11,67.1,-0.44
232.300,-4.407E-11,67.1,-0.44
232.350,-4.408E-11,67.2,-0.44
232.400,-4.410E-11,67.2,-0.44
232.450,-4.411E-11,67.2,-0.44
232.500,-4.414E-11,67.2,-0.44
232.550,-4.416E-11,67.2,-0.44
232.600,-4.417E-11,67.2,-0.44
232.650,-4.420E-11,67.2,-0.44
232.700,-4.422E-11,67.2,-0.44
232.750,-4.424E-11,67.2,-0.44
232.800,-4.427E-11,67.2,-0.44
232.850,-4.428E-11,67.2,-0.44
232.900,-4.429E-11,67.2,-0.44
232.950,-4.432E-11,67.2,-0.44
233.000,-4.433E-11,67.2,-0.44
233.050,-4.434E-11,67.2,-0.44
233.100,-4.436E-11,67.2,-0.44
233.150,-4.438E-11,67.2,-0.44
233.200,-4.440E-11,67.3,-0.44
233.250,-4.441E-11,67.3,-0.44
233.300,-4.442E-11,67.3,-0.44
233.350,-4.443E-11,67.3,-0.44
233.400,-4.444E-11,67.4,-0.44
233.450,-4.442E-11,67.4,-0.44
233.500,-4.440E-11,67.4,-0.44
233.550,-4.439E-11,67.5,-0.44
233.600,-4.437E-11,67.5,-0.44
233.650,-4.435E-11,67.6,-0.44
233.700,-4.432E-11,67.6,-0.44
233.750,-4.428E-11,67.7,-0.44
233.800,-4.425E-11,67.7,-0.44
233.850,-4.420E-11,67.7,-0.44
233.900,-4.412E-11,67.8,-0.44
233.950,-4.405E-11,67.8,-0.44
234.000,-4.398E-11,67.8,-0.44
234.050,-4.390E-11,67.9,-0.44
234.100,-4.382E-11,67.9,-0.44
234.150,-4.373E-11,68.0,-0.44
234.200,-4.365E-11,68.0,-0.44
234.250,-4.355E-11,68.0,-0.44
234.300,-4.345E-11,68.0,-0.43
234.350,-4.335E-11,68.1,-0.43
234.400,-4.326E-11,68.1,-0.43
234.450,-4.317E-11,68.1,-0.43
234.500,-4.308E-11,68.1,-0.43
234.550,-4.299E-11,68.2,-0.43
234.600,-4.289E-11,68.2,-0.43
234.650,-4.281E-11,68.2,-0.43
234.700,-4.272E-11,68.2,-0.43
234.750,-4.263E-11,68.3,-0.43
234.800,-4.252E-11,68.3,-0.43
234.850,-4.242E-11,68.4,-0.42
234.900,-4.230E-11,68.4,-0.42
234.950,-4.217E-11,68.4,-0.42
235.000,-4.203E-11,68.5,-0.42
235.050,-4.189E-11,68.5,-0.42
235.100,-4.173E-11,68.6,-0.42
235.150,-4.157E-11,68.6,-0.42
235.200,-4.140E-11,68.6,-0.41
235.250,-4.123E-11,68.6,-0.41
235.300,-4.108E-11,68.7,-0.41
235.350,-4.091E-11,68.7,-0.41
235.400,-4.076E-11,68.7,-0.41
235.450,-4.060E-11,68.8,-0.41
235.500,-4.045E-11,68.8,-0.40
235.550,-4.027E-11,68.9,-0.40
235.600,-4.009E-11,68.9,-0.40
235.650,-3.990E-11,69.0,-0.40
235.700,-3.969E-11,69.0,-0.40
235.750,-3.943E-11,69.1,-0.39
235.800,-3.918E-11,69.1,-0.39
235.850,-3.892E-11,69.1,-0.39
235.900,-3.867E-11,69.2,-0.39
235.950,-3.842E-11,69.2,-0.38
236.000,-3.820E-11,69.2,-0.38
236.050,-3.798E-11,69.2,-0.38
236.100,-3.780E-11,69.2,-0.38
236.150,-3.761E-11,69.2,-0.38
236.200,-3.744E-11,69.3,-0.37
236.250,-3.728E-11,69.3,-0.37
236.300,-3.716E-11,69.3,-0.37
236.350,-3.705E-11,69.3,-0.37
236.400,-3.697E-11,69.3,-0.37
236.450,-3.691E-11,69.3,-0.37
236.500,-3.684E-11,69.3,-0.37
236.550,-3.680E-11,69.3,-0.37
236.600,-3.677E-11,69.3,-0.37
236.650,-3.675E-11,69.3,-0.37
236.700,-3.671E-11,69.3,-0.37
236.750,-3.671E-11,69.3,-0.37
236.800,-3.669E-11,69.3,-0.37
236.850,-3.669E-11,69.3,-0.37
236.900,-3.668E-11,69.3,-0.37
236.950,-3.669E-11,69.3,-0.37
237.000,-3.668E-11,69.3,-0.37
237.050,-3.668E-11,69.3,-0.37
237.100,-3.667E-11,69.3,-0.37
237.150,-3.666E-11,69.4,-0.37
237.200,-3.661E-11,69.4,-0.37
237.250,-3.654E-11,69.5,-0.37
237.300,-3.641E-11,69.6,-0.36
237.350,-3.623E-11,69.6,-0.36
237.400,-3.602E-11,69.7,-0.36
237.450,-3.573E-11,69.8,-0.36
237.500,-3.541E-11,69.8,-0.35
237.550,-3.507E-11,69.9,-0.35
237.600,-3.471E-11,69.9,-0.35
237.650,-3.434E-11,70.0,-0.34
237.700,-3.396E-11,70.0,-0.34
237.750,-3.356E-11,70.0,-0.34
237.800,-3.319E-11,70.1,-0.33
237.850,-3.283E-11,70.1,-0.33
237.900,-3.248E-11,70.1,-0.32
237.950,-3.216E-11,70.2,-0.32
238.000,-3.185E-11,70.2,-0.32
238.050,-3.152E-11,70.3,-0.32
238.100,-3.119E-11,70.4,-0.31
238.150,-3.084E-11,70.4,-0.31
238.200,-3.047E-11,70.5,-0.30
238.250,-3.008E-11,70.6,-0.30
238.300,-2.962E-11,70.7,-0.30
238.350,-2.913E-11,70.7,-0.29
238.400,-2.864E-11,70.8,-0.29
238.450,-2.813E-11,70.8,-0.28
238.500,-2.758E-11,70.9,-0.28
238.550,-2.706E-11,70.9,-0.27
238.600,-2.658E-11,70.9,-0.27
238.650,-2.611E-11,71.0,-0.26
238.700,-2.563E-11,71.0,-0.26
238.750,-2.521E-11,71.1,-0.25
238.800,-2.482E-11,71.1,-0.25
238.850,-2.444E-11,71.1,-0.24
238.900,-2.410E-11,71.1,-0.24
238.950,-2.376E-11,71.2,-0.24
239.000,-2.343E-11,71.2,-0.23
239.050,-2.314E-11,71.2,-0.23
239.100,-2.285E-11,71.3,-0.23
239.150,-2.256E-11,71.3,-0.23
239.200,-2.226E-11,71.3,-0.22
239.250,-2.197E-11,71.4,-0.22
239.300,-2.166E-11,71.4,-0.22
239.350,-2.137E-11,71.4,-0.21
239.400,-2.109E-11,71.4,-0.21
239.450,-2.083E-11,71.4,-0.21
239.500,-2.061E-11,71.5,-0.21
239.550,-2.039E-11,71.5,-0.20
239.600,-2.017E-11,71.5,-0.20
239.650,-1.997E-11,71.5,-0.20
239.700,-1.979E-11,71.5,-0.20
239.750,-1.964E-11,71.5,-0.20
239.800,-1.950E-11,71.5,-0.19
239.850,-1.937E-11,71.5,-0.19
239.900,-1.924E-11,71.6,-0.19
239.950,-1.911E-11,71.6,-0.19
240.000,-1.900E-11,71.6,-0.19
240.050,-1.890E-11,71.6,-0.19
240.100,-1.880E-11,71.6,-0.19
240.150,-1.869E-11,71.6,-0.19
240.200,-1.862E-11,71.6,-0.19
240.250,-1.852E-11,71.6,-0.19
240.300,-1.846E-11,71.6,-0.18
240.350,-1.840E-11,71.6,-0.18
240.400,-1.833E-11,71.6,-0.18
240.450,-1.828E-11,71.6,-0.18
240.500,-1.825E-11,71.6,-0.18
240.550,-1.821E-11,71.6,-0.18
240.600,-1.817E-11,71.6,-0.18
240.650,-1.815E-11,71.6,-0.18
240.700,-1.813E-11,71.6,-0.18
240.750,-1.813E-11,71.6,-0.18
240.800,-1.810E-11,71.6,-0.18
